date,value,timeseries_id,dataset_id,value_name
1971-02-28,180900.1888888889,ABMI,PN2,gdp
1971-03-31,180543.0,ABMI,PN2,gdp
1971-04-30,181601.57142857142,ABMI,PN2,gdp
1971-05-31,182695.42857142858,ABMI,PN2,gdp
1971-06-30,183754.0,ABMI,PN2,gdp
1971-07-31,184843.71739130435,ABMI,PN2,gdp
1971-08-31,185933.4347826087,ABMI,PN2,gdp
1971-09-30,186988.0,ABMI,PN2,gdp
1971-10-31,187224.20652173914,ABMI,PN2,gdp
1971-11-30,187452.79347826086,ABMI,PN2,gdp
1971-12-31,187689.0,ABMI,PN2,gdp
1972-01-31,187780.97802197802,ABMI,PN2,gdp
1972-02-29,187867.02197802198,ABMI,PN2,gdp
1972-03-31,187959.0,ABMI,PN2,gdp
1972-04-30,189601.74725274724,ABMI,PN2,gdp
1972-05-31,191299.25274725276,ABMI,PN2,gdp
1972-06-30,192942.0,ABMI,PN2,gdp
1972-07-31,193125.64130434784,ABMI,PN2,gdp
1972-08-31,193309.28260869565,ABMI,PN2,gdp
1972-09-30,193487.0,ABMI,PN2,gdp
1972-10-31,194509.66304347827,ABMI,PN2,gdp
1972-11-30,195499.33695652173,ABMI,PN2,gdp
1972-12-31,196522.0,ABMI,PN2,gdp
1973-01-31,199890.66666666666,ABMI,PN2,gdp
1973-02-28,202933.33333333334,ABMI,PN2,gdp
1973-03-31,206302.0,ABMI,PN2,gdp
1973-04-30,206389.36263736265,ABMI,PN2,gdp
1973-05-31,206479.63736263735,ABMI,PN2,gdp
1973-06-30,206567.0,ABMI,PN2,gdp
1973-07-31,205906.90217391305,ABMI,PN2,gdp
1973-08-31,205246.80434782608,ABMI,PN2,gdp
1973-09-30,204608.0,ABMI,PN2,gdp
1973-10-31,204310.80434782608,ABMI,PN2,gdp
1973-11-30,204023.19565217392,ABMI,PN2,gdp
1973-12-31,203726.0,ABMI,PN2,gdp
1974-01-31,201804.34444444443,ABMI,PN2,gdp
1974-02-28,200068.65555555557,ABMI,PN2,gdp
1974-03-31,198147.0,ABMI,PN2,gdp
1974-04-30,199087.21978021978,ABMI,PN2,gdp
1974-05-31,200058.78021978022,ABMI,PN2,gdp
1974-06-30,200999.0,ABMI,PN2,gdp
1974-07-31,201433.6739130435,ABMI,PN2,gdp
1974-08-31,201868.34782608695,ABMI,PN2,gdp
1974-09-30,202289.0,ABMI,PN2,gdp
1974-10-31,201304.0760869565,ABMI,PN2,gdp
1974-11-30,200350.9239130435,ABMI,PN2,gdp
1974-12-31,199366.0,ABMI,PN2,gdp
1975-01-31,199405.95555555556,ABMI,PN2,gdp
1975-02-28,199442.04444444444,ABMI,PN2,gdp
1975-03-31,199482.0,ABMI,PN2,gdp
1975-04-30,198402.0,ABMI,PN2,gdp
1975-05-31,197286.0,ABMI,PN2,gdp
1975-06-30,196206.0,ABMI,PN2,gdp
1975-07-31,195979.90217391305,ABMI,PN2,gdp
1975-08-31,195753.80434782608,ABMI,PN2,gdp
1975-09-30,195535.0,ABMI,PN2,gdp
1975-10-31,196290.45652173914,ABMI,PN2,gdp
1975-11-30,197021.54347826086,ABMI,PN2,gdp
1975-12-31,197777.0,ABMI,PN2,gdp
1976-01-31,198843.26373626373,ABMI,PN2,gdp
1976-02-29,199840.73626373627,ABMI,PN2,gdp
1976-03-31,200907.0,ABMI,PN2,gdp
1976-04-30,200797.54945054944,ABMI,PN2,gdp
1976-05-31,200684.45054945056,ABMI,PN2,gdp
1976-06-30,200575.0,ABMI,PN2,gdp
1976-07-31,201421.09782608695,ABMI,PN2,gdp
1976-08-31,202267.19565217392,ABMI,PN2,gdp
1976-09-30,203086.0,ABMI,PN2,gdp
1976-10-31,204537.60869565216,ABMI,PN2,gdp
1976-11-30,205942.39130434784,ABMI,PN2,gdp
1976-12-31,207394.0,ABMI,PN2,gdp
1977-01-31,207414.32222222222,ABMI,PN2,gdp
1977-02-28,207432.67777777778,ABMI,PN2,gdp
1977-03-31,207453.0,ABMI,PN2,gdp
1977-04-30,206977.94505494504,ABMI,PN2,gdp
1977-05-31,206487.05494505496,ABMI,PN2,gdp
1977-06-30,206012.0,ABMI,PN2,gdp
1977-07-31,206495.53260869565,ABMI,PN2,gdp
1977-08-31,206979.0652173913,ABMI,PN2,gdp
1977-09-30,207447.0,ABMI,PN2,gdp
1977-10-31,208646.22826086957,ABMI,PN2,gdp
1977-11-30,209806.77173913043,ABMI,PN2,gdp
1977-12-31,211006.0,ABMI,PN2,gdp
1978-01-31,211654.24444444446,ABMI,PN2,gdp
1978-02-28,212239.75555555554,ABMI,PN2,gdp
1978-03-31,212888.0,ABMI,PN2,gdp
1978-04-30,213705.58241758242,ABMI,PN2,gdp
1978-05-31,214550.41758241758,ABMI,PN2,gdp
1978-06-30,215368.0,ABMI,PN2,gdp
1978-07-31,216365.72826086957,ABMI,PN2,gdp
1978-08-31,217363.45652173914,ABMI,PN2,gdp
1978-09-30,218329.0,ABMI,PN2,gdp
1978-10-31,218996.1739130435,ABMI,PN2,gdp
1978-11-30,219641.8260869565,ABMI,PN2,gdp
1978-12-31,220309.0,ABMI,PN2,gdp
1979-01-31,220039.64444444445,ABMI,PN2,gdp
1979-02-28,219796.35555555555,ABMI,PN2,gdp
1979-03-31,219527.0,ABMI,PN2,gdp
1979-04-30,222723.81318681317,ABMI,PN2,gdp
1979-05-31,226027.18681318683,ABMI,PN2,gdp
1979-06-30,229224.0,ABMI,PN2,gdp
1979-07-31,227509.5652173913,ABMI,PN2,gdp
1979-08-31,225795.13043478262,ABMI,PN2,gdp
1979-09-30,224136.0,ABMI,PN2,gdp
1979-10-31,224934.9239130435,ABMI,PN2,gdp
1979-11-30,225708.0760869565,ABMI,PN2,gdp
1979-12-31,226507.0,ABMI,PN2,gdp
1980-01-31,225774.58241758242,ABMI,PN2,gdp
1980-02-29,225089.41758241758,ABMI,PN2,gdp
1980-03-31,224357.0,ABMI,PN2,gdp
1980-04-30,222877.43956043955,ABMI,PN2,gdp
1980-05-31,221348.56043956045,ABMI,PN2,gdp
1980-06-30,219869.0,ABMI,PN2,gdp
1980-07-31,219795.88043478262,ABMI,PN2,gdp
1980-08-31,219722.76086956522,ABMI,PN2,gdp
1980-09-30,219652.0,ABMI,PN2,gdp
1980-10-31,218841.28260869565,ABMI,PN2,gdp
1980-11-30,218056.71739130435,ABMI,PN2,gdp
1980-12-31,217246.0,ABMI,PN2,gdp
1981-01-31,217151.96666666667,ABMI,PN2,gdp
1981-02-28,217067.03333333333,ABMI,PN2,gdp
1981-03-31,216973.0,ABMI,PN2,gdp
1981-04-30,217119.37362637362,ABMI,PN2,gdp
1981-05-31,217270.62637362638,ABMI,PN2,gdp
1981-06-30,217417.0,ABMI,PN2,gdp
1981-07-31,218206.15217391305,ABMI,PN2,gdp
1981-08-31,218995.30434782608,ABMI,PN2,gdp
1981-09-30,219759.0,ABMI,PN2,gdp
1981-10-31,219851.66304347827,ABMI,PN2,gdp
1981-11-30,219941.33695652173,ABMI,PN2,gdp
1981-12-31,220034.0,ABMI,PN2,gdp
1982-01-31,220181.42222222223,ABMI,PN2,gdp
1982-02-28,220314.57777777777,ABMI,PN2,gdp
1982-03-31,220462.0,ABMI,PN2,gdp
1982-04-30,221236.72527472526,ABMI,PN2,gdp
1982-05-31,222037.27472527474,ABMI,PN2,gdp
1982-06-30,222812.0,ABMI,PN2,gdp
1982-07-31,223006.4239130435,ABMI,PN2,gdp
1982-08-31,223200.84782608695,ABMI,PN2,gdp
1982-09-30,223389.0,ABMI,PN2,gdp
1982-10-31,223918.02173913043,ABMI,PN2,gdp
1982-11-30,224429.97826086957,ABMI,PN2,gdp
1982-12-31,224959.0,ABMI,PN2,gdp
1983-01-31,226377.76666666666,ABMI,PN2,gdp
1983-02-28,227659.23333333334,ABMI,PN2,gdp
1983-03-31,229078.0,ABMI,PN2,gdp
1983-04-30,229723.82417582418,ABMI,PN2,gdp
1983-05-31,230391.17582417582,ABMI,PN2,gdp
1983-06-30,231037.0,ABMI,PN2,gdp
1983-07-31,231889.16304347827,ABMI,PN2,gdp
1983-08-31,232741.3260869565,ABMI,PN2,gdp
1983-09-30,233566.0,ABMI,PN2,gdp
1983-10-31,234245.97826086957,ABMI,PN2,gdp
1983-11-30,234904.02173913043,ABMI,PN2,gdp
1983-12-31,235584.0,ABMI,PN2,gdp
1984-01-31,236139.61538461538,ABMI,PN2,gdp
1984-02-29,236659.38461538462,ABMI,PN2,gdp
1984-03-31,237215.0,ABMI,PN2,gdp
1984-04-30,236530.27472527474,ABMI,PN2,gdp
1984-05-31,235822.72527472526,ABMI,PN2,gdp
1984-06-30,235138.0,ABMI,PN2,gdp
1984-07-31,235650.51086956522,ABMI,PN2,gdp
1984-08-31,236163.02173913043,ABMI,PN2,gdp
1984-09-30,236659.0,ABMI,PN2,gdp
1984-10-31,238235.95652173914,ABMI,PN2,gdp
1984-11-30,239762.04347826086,ABMI,PN2,gdp
1984-12-31,241339.0,ABMI,PN2,gdp
1985-01-31,242020.65555555557,ABMI,PN2,gdp
1985-02-28,242636.34444444443,ABMI,PN2,gdp
1985-03-31,243318.0,ABMI,PN2,gdp
1985-04-30,245016.7912087912,ABMI,PN2,gdp
1985-05-31,246772.2087912088,ABMI,PN2,gdp
1985-06-30,248471.0,ABMI,PN2,gdp
1985-07-31,248544.11956521738,ABMI,PN2,gdp
1985-08-31,248617.23913043478,ABMI,PN2,gdp
1985-09-30,248688.0,ABMI,PN2,gdp
1985-10-31,248890.51086956522,ABMI,PN2,gdp
1985-11-30,249086.48913043478,ABMI,PN2,gdp
1985-12-31,249289.0,ABMI,PN2,gdp
1986-01-31,250262.74444444446,ABMI,PN2,gdp
1986-02-28,251142.25555555554,ABMI,PN2,gdp
1986-03-31,252116.0,ABMI,PN2,gdp
1986-04-30,252732.81318681317,ABMI,PN2,gdp
1986-05-31,253370.18681318683,ABMI,PN2,gdp
1986-06-30,253987.0,ABMI,PN2,gdp
1986-07-31,254376.52173913043,ABMI,PN2,gdp
1986-08-31,254766.04347826086,ABMI,PN2,gdp
1986-09-30,255143.0,ABMI,PN2,gdp
1986-10-31,256678.84782608695,ABMI,PN2,gdp
1986-11-30,258165.15217391305,ABMI,PN2,gdp
1986-12-31,259701.0,ABMI,PN2,gdp
1987-01-31,260532.48888888888,ABMI,PN2,gdp
1987-02-28,261283.51111111112,ABMI,PN2,gdp
1987-03-31,262115.0,ABMI,PN2,gdp
1987-04-30,263382.5824175824,ABMI,PN2,gdp
1987-05-31,264692.4175824176,ABMI,PN2,gdp
1987-06-30,265960.0,ABMI,PN2,gdp
1987-07-31,268137.4130434783,ABMI,PN2,gdp
1987-08-31,270314.82608695654,ABMI,PN2,gdp
1987-09-30,272422.0,ABMI,PN2,gdp
1987-10-31,273461.51086956525,ABMI,PN2,gdp
1987-11-30,274467.48913043475,ABMI,PN2,gdp
1987-12-31,275507.0,ABMI,PN2,gdp
1988-01-31,277179.6373626374,ABMI,PN2,gdp
1988-02-29,278744.3626373626,ABMI,PN2,gdp
1988-03-31,280417.0,ABMI,PN2,gdp
1988-04-30,280961.94505494507,ABMI,PN2,gdp
1988-05-31,281525.05494505493,ABMI,PN2,gdp
1988-06-30,282070.0,ABMI,PN2,gdp
1988-07-31,283517.5652173913,ABMI,PN2,gdp
1988-08-31,284965.1304347826,ABMI,PN2,gdp
1988-09-30,286366.0,ABMI,PN2,gdp
1988-10-31,287196.9347826087,ABMI,PN2,gdp
1988-11-30,288001.0652173913,ABMI,PN2,gdp
1988-12-31,288832.0,ABMI,PN2,gdp
1989-01-31,289270.47777777776,ABMI,PN2,gdp
1989-02-28,289666.52222222224,ABMI,PN2,gdp
1989-03-31,290105.0,ABMI,PN2,gdp
1989-04-30,290734.6703296703,ABMI,PN2,gdp
1989-05-31,291385.3296703297,ABMI,PN2,gdp
1989-06-30,292015.0,ABMI,PN2,gdp
1989-07-31,292113.0543478261,ABMI,PN2,gdp
1989-08-31,292211.10869565216,ABMI,PN2,gdp
1989-09-30,292306.0,ABMI,PN2,gdp
1989-10-31,292399.67391304346,ABMI,PN2,gdp
1989-11-30,292490.32608695654,ABMI,PN2,gdp
1989-12-31,292584.0,ABMI,PN2,gdp
1990-01-31,293263.2444444444,ABMI,PN2,gdp
1990-02-28,293876.7555555556,ABMI,PN2,gdp
1990-03-31,294556.0,ABMI,PN2,gdp
1990-04-30,295054.7912087912,ABMI,PN2,gdp
1990-05-31,295570.2087912088,ABMI,PN2,gdp
1990-06-30,296069.0,ABMI,PN2,gdp
1990-07-31,295027.4673913043,ABMI,PN2,gdp
1990-08-31,293985.9347826087,ABMI,PN2,gdp
1990-09-30,292978.0,ABMI,PN2,gdp
1990-10-31,292638.347826087,ABMI,PN2,gdp
1990-11-30,292309.652173913,ABMI,PN2,gdp
1990-12-31,291970.0,ABMI,PN2,gdp
1991-01-31,291676.5333333333,ABMI,PN2,gdp
1991-02-28,291411.4666666667,ABMI,PN2,gdp
1991-03-31,291118.0,ABMI,PN2,gdp
1991-04-30,290997.010989011,ABMI,PN2,gdp
1991-05-31,290871.989010989,ABMI,PN2,gdp
1991-06-30,290751.0,ABMI,PN2,gdp
1991-07-31,290537.0326086957,ABMI,PN2,gdp
1991-08-31,290323.0652173913,ABMI,PN2,gdp
1991-09-30,290116.0,ABMI,PN2,gdp
1991-10-31,290285.82608695654,ABMI,PN2,gdp
1991-11-30,290450.17391304346,ABMI,PN2,gdp
1991-12-31,290620.0,ABMI,PN2,gdp
1992-01-31,290627.1538461539,ABMI,PN2,gdp
1992-02-29,290633.8461538461,ABMI,PN2,gdp
1992-03-31,290641.0,ABMI,PN2,gdp
1992-04-30,290527.92307692306,ABMI,PN2,gdp
1992-05-31,290411.07692307694,ABMI,PN2,gdp
1992-06-30,290298.0,ABMI,PN2,gdp
1992-07-31,290921.0326086957,ABMI,PN2,gdp
1992-08-31,291544.0652173913,ABMI,PN2,gdp
1992-09-30,292147.0,ABMI,PN2,gdp
1992-10-31,292832.70652173914,ABMI,PN2,gdp
1992-11-30,293496.29347826086,ABMI,PN2,gdp
1992-12-31,294182.0,ABMI,PN2,gdp
1993-01-31,294914.97777777776,ABMI,PN2,gdp
1993-02-28,295577.02222222224,ABMI,PN2,gdp
1993-03-31,296310.0,ABMI,PN2,gdp
1993-04-30,296794.28571428574,ABMI,PN2,gdp
1993-05-31,297294.71428571426,ABMI,PN2,gdp
1993-06-30,297779.0,ABMI,PN2,gdp
1993-07-31,298569.5,ABMI,PN2,gdp
1993-08-31,299360.0,ABMI,PN2,gdp
1993-09-30,300125.0,ABMI,PN2,gdp
1993-10-31,300796.2173913043,ABMI,PN2,gdp
1993-11-30,301445.7826086957,ABMI,PN2,gdp
1993-12-31,302117.0,ABMI,PN2,gdp
1994-01-31,303340.4666666667,ABMI,PN2,gdp
1994-02-28,304445.5333333333,ABMI,PN2,gdp
1994-03-31,305669.0,ABMI,PN2,gdp
1994-04-30,306844.93406593404,ABMI,PN2,gdp
1994-05-31,308060.06593406596,ABMI,PN2,gdp
1994-06-30,309236.0,ABMI,PN2,gdp
1994-07-31,310426.8043478261,ABMI,PN2,gdp
1994-08-31,311617.60869565216,ABMI,PN2,gdp
1994-09-30,312770.0,ABMI,PN2,gdp
1994-10-31,313409.20652173914,ABMI,PN2,gdp
1994-11-30,314027.79347826086,ABMI,PN2,gdp
1994-12-31,314667.0,ABMI,PN2,gdp
1995-01-31,315127.1777777778,ABMI,PN2,gdp
1995-02-28,315542.8222222222,ABMI,PN2,gdp
1995-03-31,316003.0,ABMI,PN2,gdp
1995-04-30,316388.05494505493,ABMI,PN2,gdp
1995-05-31,316785.94505494507,ABMI,PN2,gdp
1995-06-30,317171.0,ABMI,PN2,gdp
1995-07-31,318158.6195652174,ABMI,PN2,gdp
1995-08-31,319146.23913043475,ABMI,PN2,gdp
1995-09-30,320102.0,ABMI,PN2,gdp
1995-10-31,320240.82608695654,ABMI,PN2,gdp
1995-11-30,320375.17391304346,ABMI,PN2,gdp
1995-12-31,320514.0,ABMI,PN2,gdp
1996-01-31,321516.56043956045,ABMI,PN2,gdp
1996-02-29,322454.43956043955,ABMI,PN2,gdp
1996-03-31,323457.0,ABMI,PN2,gdp
1996-04-30,323836.7802197802,ABMI,PN2,gdp
1996-05-31,324229.2197802198,ABMI,PN2,gdp
1996-06-30,324609.0,ABMI,PN2,gdp
1996-07-31,325572.6956521739,ABMI,PN2,gdp
1996-08-31,326536.39130434784,ABMI,PN2,gdp
1996-09-30,327469.0,ABMI,PN2,gdp
1996-10-31,328319.14130434784,ABMI,PN2,gdp
1996-11-30,329141.85869565216,ABMI,PN2,gdp
1996-12-31,329992.0,ABMI,PN2,gdp
1997-01-31,331561.2888888889,ABMI,PN2,gdp
1997-02-28,332978.7111111111,ABMI,PN2,gdp
1997-03-31,334548.0,ABMI,PN2,gdp
1997-04-30,335500.0879120879,ABMI,PN2,gdp
1997-05-31,336483.9120879121,ABMI,PN2,gdp
1997-06-30,337436.0,ABMI,PN2,gdp
1997-07-31,338271.652173913,ABMI,PN2,gdp
1997-08-31,339107.3043478261,ABMI,PN2,gdp
1997-09-30,339916.0,ABMI,PN2,gdp
1997-10-31,341276.29347826086,ABMI,PN2,gdp
1997-11-30,342592.70652173914,ABMI,PN2,gdp
1997-12-31,343953.0,ABMI,PN2,gdp
1998-01-31,344981.1666666667,ABMI,PN2,gdp
1998-02-28,345909.8333333333,ABMI,PN2,gdp
1998-03-31,346938.0,ABMI,PN2,gdp
1998-04-30,347947.1208791209,ABMI,PN2,gdp
1998-05-31,348989.8791208791,ABMI,PN2,gdp
1998-06-30,349999.0,ABMI,PN2,gdp
1998-07-31,350804.32608695654,ABMI,PN2,gdp
1998-08-31,351609.652173913,ABMI,PN2,gdp
1998-09-30,352389.0,ABMI,PN2,gdp
1998-10-31,353587.5543478261,ABMI,PN2,gdp
1998-11-30,354747.4456521739,ABMI,PN2,gdp
1998-12-31,355946.0,ABMI,PN2,gdp
1999-01-31,356719.27777777775,ABMI,PN2,gdp
1999-02-28,357417.72222222225,ABMI,PN2,gdp
1999-03-31,358191.0,ABMI,PN2,gdp
1999-04-30,358434.62637362635,ABMI,PN2,gdp
1999-05-31,358686.37362637365,ABMI,PN2,gdp
1999-06-30,358930.0,ABMI,PN2,gdp
1999-07-31,361153.9130434783,ABMI,PN2,gdp
1999-08-31,363377.82608695654,ABMI,PN2,gdp
1999-09-30,365530.0,ABMI,PN2,gdp
1999-10-31,367304.75,ABMI,PN2,gdp
1999-11-30,369022.25,ABMI,PN2,gdp
1999-12-31,370797.0,ABMI,PN2,gdp
2000-01-31,371759.3626373626,ABMI,PN2,gdp
2000-02-29,372659.6373626374,ABMI,PN2,gdp
2000-03-31,373622.0,ABMI,PN2,gdp
2000-04-30,374311.34065934067,ABMI,PN2,gdp
2000-05-31,375023.65934065933,ABMI,PN2,gdp
2000-06-30,375713.0,ABMI,PN2,gdp
2000-07-31,376059.0543478261,ABMI,PN2,gdp
2000-08-31,376405.10869565216,ABMI,PN2,gdp
2000-09-30,376740.0,ABMI,PN2,gdp
2000-10-31,376939.8152173913,ABMI,PN2,gdp
2000-11-30,377133.1847826087,ABMI,PN2,gdp
2000-12-31,377333.0,ABMI,PN2,gdp
2001-01-31,379192.31111111114,ABMI,PN2,gdp
2001-02-28,380871.68888888886,ABMI,PN2,gdp
2001-03-31,382731.0,ABMI,PN2,gdp
2001-04-30,383786.6043956044,ABMI,PN2,gdp
2001-05-31,384877.3956043956,ABMI,PN2,gdp
2001-06-30,385933.0,ABMI,PN2,gdp
2001-07-31,386969.14130434784,ABMI,PN2,gdp
2001-08-31,388005.2826086957,ABMI,PN2,gdp
2001-09-30,389008.0,ABMI,PN2,gdp
2001-10-31,389494.5652173913,ABMI,PN2,gdp
2001-11-30,389965.4347826087,ABMI,PN2,gdp
2001-12-31,390452.0,ABMI,PN2,gdp
2002-01-31,391047.5444444445,ABMI,PN2,gdp
2002-02-28,391585.4555555555,ABMI,PN2,gdp
2002-03-31,392181.0,ABMI,PN2,gdp
2002-04-30,392835.7252747253,ABMI,PN2,gdp
2002-05-31,393512.2747252747,ABMI,PN2,gdp
2002-06-30,394167.0,ABMI,PN2,gdp
2002-07-31,395180.5652173913,ABMI,PN2,gdp
2002-08-31,396194.1304347826,ABMI,PN2,gdp
2002-09-30,397175.0,ABMI,PN2,gdp
2002-10-31,398324.6956521739,ABMI,PN2,gdp
2002-11-30,399437.3043478261,ABMI,PN2,gdp
2002-12-31,400587.0,ABMI,PN2,gdp
2003-01-31,401502.8777777778,ABMI,PN2,gdp
2003-02-28,402330.1222222222,ABMI,PN2,gdp
2003-03-31,403246.0,ABMI,PN2,gdp
2003-04-30,404490.5054945055,ABMI,PN2,gdp
2003-05-31,405776.4945054945,ABMI,PN2,gdp
2003-06-30,407021.0,ABMI,PN2,gdp
2003-07-31,408434.1956521739,ABMI,PN2,gdp
2003-08-31,409847.39130434784,ABMI,PN2,gdp
2003-09-30,411215.0,ABMI,PN2,gdp
2003-10-31,412384.9130434783,ABMI,PN2,gdp
2003-11-30,413517.0869565217,ABMI,PN2,gdp
2003-12-31,414687.0,ABMI,PN2,gdp
2004-01-31,415455.1868131868,ABMI,PN2,gdp
2004-02-29,416173.8131868132,ABMI,PN2,gdp
2004-03-31,416942.0,ABMI,PN2,gdp
2004-04-30,417433.86813186813,ABMI,PN2,gdp
2004-05-31,417942.13186813187,ABMI,PN2,gdp
2004-06-30,418434.0,ABMI,PN2,gdp
2004-07-31,418667.847826087,ABMI,PN2,gdp
2004-08-31,418901.6956521739,ABMI,PN2,gdp
2004-09-30,419128.0,ABMI,PN2,gdp
2004-10-31,419592.6630434783,ABMI,PN2,gdp
2004-11-30,420042.3369565217,ABMI,PN2,gdp
2004-12-31,420507.0,ABMI,PN2,gdp
2005-01-31,421724.26666666666,ABMI,PN2,gdp
2005-02-28,422823.73333333334,ABMI,PN2,gdp
2005-03-31,424041.0,ABMI,PN2,gdp
2005-04-30,425779.021978022,ABMI,PN2,gdp
2005-05-31,427574.97802197805,ABMI,PN2,gdp
2005-06-30,429313.0,ABMI,PN2,gdp
2005-07-31,430960.7173913043,ABMI,PN2,gdp
2005-08-31,432608.4347826087,ABMI,PN2,gdp
2005-09-30,434203.0,ABMI,PN2,gdp
2005-10-31,436397.597826087,ABMI,PN2,gdp
2005-11-30,438521.402173913,ABMI,PN2,gdp
2005-12-31,440716.0,ABMI,PN2,gdp
2006-01-31,441322.22222222225,ABMI,PN2,gdp
2006-02-28,441869.77777777775,ABMI,PN2,gdp
2006-03-31,442476.0,ABMI,PN2,gdp
2006-04-30,442842.92307692306,ABMI,PN2,gdp
2006-05-31,443222.07692307694,ABMI,PN2,gdp
2006-06-30,443589.0,ABMI,PN2,gdp
2006-07-31,443742.652173913,ABMI,PN2,gdp
2006-08-31,443896.3043478261,ABMI,PN2,gdp
2006-09-30,444045.0,ABMI,PN2,gdp
2006-10-31,444822.35869565216,ABMI,PN2,gdp
2006-11-30,445574.64130434784,ABMI,PN2,gdp
2006-12-31,446352.0,ABMI,PN2,gdp
2007-01-31,447786.9555555555,ABMI,PN2,gdp
2007-02-28,449083.0444444445,ABMI,PN2,gdp
2007-03-31,450518.0,ABMI,PN2,gdp
2007-04-30,451438.76923076925,ABMI,PN2,gdp
2007-05-31,452390.23076923075,ABMI,PN2,gdp
2007-06-30,453311.0,ABMI,PN2,gdp
2007-07-31,454496.75,ABMI,PN2,gdp
2007-08-31,455682.5,ABMI,PN2,gdp
2007-09-30,456830.0,ABMI,PN2,gdp
2007-10-31,457555.1304347826,ABMI,PN2,gdp
2007-11-30,458256.8695652174,ABMI,PN2,gdp
2007-12-31,458982.0,ABMI,PN2,gdp
2008-01-31,459830.2417582418,ABMI,PN2,gdp
2008-02-29,460623.7582417582,ABMI,PN2,gdp
2008-03-31,461472.0,ABMI,PN2,gdp
2008-04-30,460628.04395604396,ABMI,PN2,gdp
2008-05-31,459755.95604395604,ABMI,PN2,gdp
2008-06-30,458912.0,ABMI,PN2,gdp
2008-07-31,456494.0,ABMI,PN2,gdp
2008-08-31,454076.0,ABMI,PN2,gdp
2008-09-30,451736.0,ABMI,PN2,gdp
2008-10-31,448592.1956521739,ABMI,PN2,gdp
2008-11-30,445549.8043478261,ABMI,PN2,gdp
2008-12-31,442406.0,ABMI,PN2,gdp
2009-01-31,439743.44444444444,ABMI,PN2,gdp
2009-02-28,437338.55555555556,ABMI,PN2,gdp
2009-03-31,434676.0,ABMI,PN2,gdp
2009-04-30,434327.2087912088,ABMI,PN2,gdp
2009-05-31,433966.7912087912,ABMI,PN2,gdp
2009-06-30,433618.0,ABMI,PN2,gdp
2009-07-31,433721.7826086957,ABMI,PN2,gdp
2009-08-31,433825.5652173913,ABMI,PN2,gdp
2009-09-30,433926.0,ABMI,PN2,gdp
2009-10-31,434364.7173913043,ABMI,PN2,gdp
2009-11-30,434789.2826086957,ABMI,PN2,gdp
2009-12-31,435228.0,ABMI,PN2,gdp
2010-01-31,436183.14444444445,ABMI,PN2,gdp
2010-02-28,437045.85555555555,ABMI,PN2,gdp
2010-03-31,438001.0,ABMI,PN2,gdp
2010-04-30,439447.92307692306,ABMI,PN2,gdp
2010-05-31,440943.07692307694,ABMI,PN2,gdp
2010-06-30,442390.0,ABMI,PN2,gdp
2010-07-31,443378.6304347826,ABMI,PN2,gdp
2010-08-31,444367.26086956525,ABMI,PN2,gdp
2010-09-30,445324.0,ABMI,PN2,gdp
2010-10-31,445419.02173913043,ABMI,PN2,gdp
2010-11-30,445510.97826086957,ABMI,PN2,gdp
2010-12-31,445606.0,ABMI,PN2,gdp
2011-01-31,446572.1666666667,ABMI,PN2,gdp
2011-02-28,447444.8333333333,ABMI,PN2,gdp
2011-03-31,448411.0,ABMI,PN2,gdp
2011-04-30,448558.032967033,ABMI,PN2,gdp
2011-05-31,448709.967032967,ABMI,PN2,gdp
2011-06-30,448857.0,ABMI,PN2,gdp
2011-07-31,449326.04347826086,ABMI,PN2,gdp
2011-08-31,449795.0869565217,ABMI,PN2,gdp
2011-09-30,450249.0,ABMI,PN2,gdp
2011-10-31,450531.0326086957,ABMI,PN2,gdp
2011-11-30,450803.9673913043,ABMI,PN2,gdp
2011-12-31,451086.0,ABMI,PN2,gdp
2012-01-31,452074.93406593404,ABMI,PN2,gdp
2012-02-29,453000.06593406596,ABMI,PN2,gdp
2012-03-31,453989.0,ABMI,PN2,gdp
2012-04-30,453870.978021978,ABMI,PN2,gdp
2012-05-31,453749.021978022,ABMI,PN2,gdp
2012-06-30,453631.0,ABMI,PN2,gdp
2012-07-31,455488.97826086957,ABMI,PN2,gdp
2012-08-31,457346.95652173914,ABMI,PN2,gdp
2012-09-30,459145.0,ABMI,PN2,gdp
2012-10-31,458907.10869565216,ABMI,PN2,gdp
2012-11-30,458676.89130434784,ABMI,PN2,gdp
2012-12-31,458439.0,ABMI,PN2,gdp
2013-01-31,459456.8333333333,ABMI,PN2,gdp
2013-02-28,460376.1666666667,ABMI,PN2,gdp
2013-03-31,461394.0,ABMI,PN2,gdp
2013-04-30,462209.2747252747,ABMI,PN2,gdp
2013-05-31,463051.7252747253,ABMI,PN2,gdp
2013-06-30,463867.0,ABMI,PN2,gdp
2013-07-31,465345.22826086957,ABMI,PN2,gdp
2013-08-31,466823.45652173914,ABMI,PN2,gdp
2013-09-30,468254.0,ABMI,PN2,gdp
2013-10-31,469091.67391304346,ABMI,PN2,gdp
2013-11-30,469902.32608695654,ABMI,PN2,gdp
2013-12-31,470740.0,ABMI,PN2,gdp
2014-01-31,471808.4666666667,ABMI,PN2,gdp
2014-02-28,472773.5333333333,ABMI,PN2,gdp
2014-03-31,473842.0,ABMI,PN2,gdp
2014-04-30,474866.28571428574,ABMI,PN2,gdp
